20111011,0,43.8958,45.843,43.5004,44.993,1650330.982
20111012,0,45.497,46.9896,44.904,46.0407,2112435.637
20111013,0,45.5168,46.2186,44.39,45.9913,1469130.065
20111014,0,47.3157,48.2251,46.0506,47.978,1395305.203
20111017,0,48.0571,48.0571,45.161,45.1808,1985217.68
20111018,0,45.161,47.7902,44.2615,47.4344,1356627.377
20111019,0,47.2762,48.0768,46.1,46.3076,1556503.663
20111020,0,46.2878,47.1279,45.3587,46.8907,1315251.459
20111021,0,47.4838,49.1542,46.6337,47.4541,1814716.2
20111024,0,48.0274,49.2531,47.4541,49.0455,1392266.156
20111025,0,49.1048,50.1624,47.3948,48.3832,1597806.993
20111026,0,49.6682,50.8049,48.0076,50.5874,1634872.945
20111027,0,51.9712,56.34,51.8328,55.5592,3257800.82
20111028,0,55.0946,56.34,54.2446,56.2511,1526258.307
20111031,0,55.2725,56.0633,52.5445,52.6236,1562795.453
20111101,0,49.856,50.8642,48.6699,49.7374,2021755.481
20111102,0,51.1706,51.3485,49.9647,51.1311,1669465.838
20111103,0,51.22,54.2248,51.0322,53.7701,1966342.989
20111104,0,53.1474,54.294,52.2381,54.0074,1558878.408
20111107,0,54.0271,54.9365,52.5741,54.3039,1482596.13
20111108,0,54.7586,55.4801,53.701,55.3813,1439046.799
20111109,0,53.4736,53.4736,51.0124,51.2793,1614580.21
20111110,0,52.3582,53.9022,51.4773,53.0312,1338882.94
20111111,0,54.0111,55.4957,53.635,54.6841,941263.655000001
20111114,0,54.2783,55.0602,52.6254,53.9121,853504.591
20111115,0,53.635,55.0701,53.348,54.5851,816683.493
20111116,0,54.021,56.4162,54.021,54.7138,1593534
20111117,0,55.466,56.8517,52.8234,53.4568,2336791
20111118,0,54.6445,55.1592,53.0114,53.9715,1679398.853
20111121,0,52.4869,53.4172,51.3981,53.0807,1531742.357
20111122,0,52.9619,54.1299,52.5265,53.1104,1545057.953
20111123,0,52.0811,52.3384,49.8046,50.0916,1746259.037
20111125,0,49.6957,50.5568,49.6957,50.1807,816279.659
20111128,0,52.0019,53.7636,51.6951,53.437,1715257.822
20111129,0,53.5063,53.6449,52.0217,52.2493,2207336.996
20111130,0,54.9019,56.4063,54.9019,56.3469,1703460.077
20111201,0,56.2875,58.0493,55.9411,57.2872,1886062.365
20111202,0,58.0691,58.8411,57.3565,57.7425,1723526.942
20111205,0,58.7223,59.9397,57.9008,58.5937,1674597.447
