Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-03-07,17:00:00,202.09,203.29,199.6,200.35,642164,0
2016-03-07,18:00:00,200.44,206.93,200.3,205.51,645679,0
2016-03-07,19:00:00,205.5,209.7,205.5,207.82,719201,0
2016-03-07,20:00:00,207.82,208.19,206.53,208.19,370987,0
2016-03-07,21:00:00,208.1,208.46,204.95,206,419626,0
2016-03-07,22:00:00,206.06,207.23,205.07,205.29,933688,0
2016-03-08,16:00:00,203.5,207.5,203.5,204.69,613171,0
2016-03-08,17:00:00,205.04,205.6577,202.26,203.46,635869,0
2016-03-08,18:00:00,203.25,204.91,202.9,204.36,425988,0
2016-03-08,19:00:00,204.39,204.8,203,203.09,290335,0
2016-03-08,20:00:00,203.18,206,202.66,205.975,461896,0
2016-03-08,21:00:00,205.92,207.15,205.11,205.95,516127,0
2016-03-08,22:00:00,205.94,206.2,202.2,202.6,532973,0
2016-03-09,16:00:00,204.52,205,202.79,204.48,258842,0
2016-03-09,17:00:00,204.417,207.64,203.68,205.95,547387,0
2016-03-09,18:00:00,205.95,206.7699,205.29,206.2299,433859,0
2016-03-09,19:00:00,206.21,207.3,206.13,206.77,298178,0
2016-03-09,20:00:00,206.7605,209.3726,206.6501,208.85,370509,0
2016-03-09,21:00:00,209.09,209.3599,208.42,208.88,273867,0
2016-03-09,22:00:00,208.8,209.25,208.35,208.72,549818,0
2016-03-10,16:00:00,209.7792,213.29,209,209.671,852194,0
2016-03-10,17:00:00,209.75,210.8799,205.52,206.095,1054742,0
2016-03-10,18:00:00,206.06,206.45,202.36,203.67,636154,0
2016-03-10,19:00:00,203.5878,204.25,200.671,201.78,349751,0
2016-03-10,20:00:00,201.71,204.39,201.11,203.34,508194,0
2016-03-10,21:00:00,203.3329,206.5,202.54,205.06,401710,0
2016-03-10,22:00:00,204.86,206.1,204.44,205.18,585372,0
2016-03-11,16:00:00,207.93,209.42,205.33,208.62,660876,0
2016-03-11,17:00:00,208.85,209.2,206.5962,207.81,556958,0
2016-03-11,18:00:00,207.84,208.05,206.75,206.82,273006,0
2016-03-11,19:00:00,206.87,208,206.26,207.45,325351,0
2016-03-11,20:00:00,207.428,207.4999,206.73,207.13,230177,0
2016-03-11,21:00:00,207.19,208.28,207.03,208.1885,230532,0
2016-03-11,22:00:00,208.21,208.25,207.45,207.5,505374,0
2016-03-14,15:00:00,212.65,212.86,210.64,210.99,597509,0
2016-03-14,16:00:00,210.83,215.972,210.64,214.76,824778,0
2016-03-14,17:00:00,214.65,216.72,213.5001,213.58,547680,0
2016-03-14,18:00:00,213.58,214.296,212.51,213.99,270208,0
2016-03-14,19:00:00,214,215.3625,214,214.91,188474,0
2016-03-14,20:00:00,214.802,216.65,214.29,216.5,302828,0
2016-03-14,21:00:00,216.51,216.62,215,215.15,554974,0
2016-03-15,15:00:00,214.27,214.68,212,212.04,434670,0
2016-03-15,16:00:00,212.14,213.84,211.5,213.116,454324,0
2016-03-15,17:00:00,212.9309,214.03,212.89,213.0701,209682,0
2016-03-15,18:00:00,213.08,214.95,212.81,214.72,171162,0
2016-03-15,19:00:00,214.67,216.788,214.01,216.77,269542,0
2016-03-15,20:00:00,216.75,218.53,216.67,217.7,490785,0
2016-03-15,21:00:00,217.66,218.97,217.28,218.34,586393,0
2016-03-16,15:00:00,218,219.79,217.02,219.69,326996,0
2016-03-16,16:00:00,219.375,222.58,219.13,220.38,758740,0
2016-03-16,17:00:00,220.39,221.48,218,219.57,335700,0
2016-03-16,18:00:00,219.68,220.3909,219,219.7075,228268,0
2016-03-16,19:00:00,219.51,221.6,219.36,221.25,215728,0
2016-03-16,20:00:00,221.4,222.34,220.0301,220.85,490878,0
2016-03-16,21:00:00,220.96,222.3,220.91,221.93,566010,0
2016-03-17,15:00:00,221.47,224.18,220,222.7345,486380,0
2016-03-17,16:00:00,222.78,223.19,220.03,222.88,398768,0
2016-03-17,17:00:00,222.73,224.7,222.54,223.5095,407448,0
2016-03-17,18:00:00,223.46,224.56,223.22,224.16,256864,0
2016-03-17,19:00:00,224.24,225.88,224.136,225.85,385444,0
2016-03-17,20:00:00,225.8,228.5,225.8,226.82,647327,0
2016-03-17,21:00:00,226.9553,227.443,226.01,226.38,568504,0
2016-03-18,15:00:00,229.1,231.16,228.06,229.3725,805491,0
2016-03-18,16:00:00,229.31,231.89,229.15,231.7175,659988,0
2016-03-18,17:00:00,231.65,233.79,231.305,231.65,673620,0
2016-03-18,18:00:00,231.64,232.85,231.4,232.525,283216,0
2016-03-18,19:00:00,232.59,233.07,232.02,232.9,321301,0
2016-03-18,20:00:00,232.9699,233.22,232.43,233.06,325803,0
2016-03-18,21:00:00,233.1,234.48,232.22,232.74,855150,0
2016-03-21,15:00:00,235.34,239.88,235,238.39,1136412,0
2016-03-21,16:00:00,238.24,238.6,235.05,236.455,789865,0
2016-03-21,17:00:00,236.54,239.478,236.43,237.886,657616,0
2016-03-21,18:00:00,237.82,238.7,237.3536,238.16,425565,0
2016-03-21,19:00:00,238.16,239.479,237.6223,239,356704,0
2016-03-21,20:00:00,238.93,239.5,238.17,238.322,306500,0
2016-03-21,21:00:00,238.32,238.43,236.14,238.32,695886,0
2016-03-22,15:00:00,237.21,237.75,234.16,236.01,702968,0
2016-03-22,16:00:00,235.93,237.3,234.5,235.824,605935,0
2016-03-22,17:00:00,235.74,238.68,235.61,237.61,484827,0
2016-03-22,18:00:00,237.54,238.44,237.22,238.335,207754,0
2016-03-22,19:00:00,238.361,238.99,237.65,238.44,214636,0
2016-03-22,20:00:00,238.28,238.5499,235.3,235.41,355020,0
2016-03-22,21:00:00,235.414,236.245,232.558,234.24,967317,0
2016-03-23,15:00:00,232.37,234.73,230.5,232.6211,556610,0
2016-03-23,16:00:00,232.6905,233.43,228.33,228.6062,752049,0
2016-03-23,17:00:00,228.568,228.86,226.25,226.48,686015,0
2016-03-23,18:00:00,226.42,227.5,226.3,227.37,413754,0
2016-03-23,19:00:00,227.37,228.85,226.79,227.412,273328,0
2016-03-23,20:00:00,227.478,227.815,225.174,225.3,333959,0
2016-03-23,21:00:00,225.3138,225.9799,222.03,222.58,1078420,0
2016-03-24,15:00:00,215.78,222.73,215,221.5,1022483,0
2016-03-24,16:00:00,221.5,226.83,221,226.135,1079977,0
2016-03-24,17:00:00,226.03,226.75,223.4,224.6199,569667,0
2016-03-24,18:00:00,224.57,226.6,224.36,226.315,283299,0
2016-03-24,19:00:00,226.25,228.17,226.0003,227.91,281673,0
2016-03-24,20:00:00,227.8,228.34,227.17,227.4114,192723,0
2016-03-24,21:00:00,227.55,228.2,227.34,227.75,520321,0
2016-03-28,16:00:00,231.61,232,225,227.8,666770,0
2016-03-28,17:00:00,227.71,229.7,227.25,229.3501,541151,0
2016-03-28,18:00:00,229.56,231.59,228.82,231.2322,374669,0
2016-03-28,19:00:00,231.16,234.81,231.16,233.8199,487909,0
2016-03-28,20:00:00,233.82,234.66,232.27,232.4523,318151,0
2016-03-28,21:00:00,232.44,233.68,231.5,231.615,335330,0
2016-03-28,22:00:00,231.6001,232.03,230,230.26,552869,0
2016-03-29,16:00:00,229.89,229.9,226.19,226.54,533826,0
2016-03-29,17:00:00,226.64,228.94,226.5,227.3497,596670,0
2016-03-29,18:00:00,227.26,227.7267,225.33,225.61,419108,0
2016-03-29,19:00:00,225.61,228.2,225.343,227.86,425284,0
2016-03-29,20:00:00,227.73,229.22,226.95,228.89,314131,0
2016-03-29,21:00:00,228.92,232.38,228.85,230.3751,512587,0
2016-03-29,22:00:00,230.5211,230.73,229,230.13,603320,0
2016-03-30,16:00:00,235.09,235.5,232.2501,233.46,645765,0
2016-03-30,17:00:00,233.51,233.7575,228.995,229.7999,866014,0
2016-03-30,18:00:00,229.696,230.95,227.65,229.1816,408393,0
2016-03-30,19:00:00,229.17,229.87,228.7716,229.62,332307,0
2016-03-30,20:00:00,229.44,229.59,227.5,228.49,331868,0
2016-03-30,21:00:00,228.46,228.9,227.9,228.2971,322679,0
2016-03-30,22:00:00,228.32,228.48,226.5,226.89,537227,0
2016-03-31,16:00:00,229.34,229.34,225.55,226.22,551855,0
2016-03-31,17:00:00,226.14,229.74,225.01,229.5003,855891,0
2016-03-31,18:00:00,229.5,233.44,229.44,233.37,1051238,0
2016-03-31,19:00:00,233.37,235.11,232.3711,233.8,920897,0
2016-03-31,20:00:00,233.805,235.9678,233.34,235.5618,670699,0
2016-03-31,21:00:00,235.5,237.42,233.57,233.7101,994236,0
2016-03-31,22:00:00,233.83,233.88,229.01,229.77,1753043,0
2016-04-01,16:00:00,244.825,247.9,239.63,241.465,3037316,0
2016-04-01,17:00:00,241.32,243.35,235,237.45,2551226,0
2016-04-01,18:00:00,237.42,239.75,236.1,236.51,1258975,0
2016-04-01,19:00:00,236.505,238.4053,233.25,235.3012,1942739,0
2016-04-01,20:00:00,235.48,237.47,233.401,237.2199,1471000,0
2016-04-01,21:00:00,237.22,239.28,236.9,237.75,1260259,0
2016-04-01,22:00:00,237.89,238.5,236.63,237.59,1844669,0
2016-04-04,16:00:00,249.12,249.94,244.3,245,2349912,0
2016-04-04,17:00:00,245.1699,247.79,244.25,246,1983770,0
2016-04-04,18:00:00,245.97,248.2,243.64,247.435,1261355,0
2016-04-04,19:00:00,247.4591,250.99,246.78,250.65,1545671,0
2016-04-04,20:00:00,250.7,252.12,247.33,249.38,1381037,0
2016-04-04,21:00:00,249.5288,250.55,249.15,249.43,733729,0
2016-04-04,22:00:00,249.51,250.4,246,246.99,1654624,0
2016-04-05,16:00:00,240.5,244.5,240,242.995,1313397,0
2016-04-05,17:00:00,243.05,247.49,242.81,245.28,1289104,0
2016-04-05,18:00:00,245.2102,247.15,244.8,246.87,896983,0
2016-04-05,19:00:00,246.6816,250.88,246,249.88,1134890,0
2016-04-05,20:00:00,249.66,256.56,249.65,254.81,1501281,0
2016-04-05,21:00:00,254.76,256.49,253.69,255,1105369,0
2016-04-05,22:00:00,254.8936,255.98,254.13,255.47,1177182,0
2016-04-06,16:00:00,253.97,260.8,253.45,257.0448,1753247,0
2016-04-06,17:00:00,257.2305,261.63,256.87,261.63,1756699,0
2016-04-06,18:00:00,261.65,264.58,260.81,263.5572,1340058,0
2016-04-06,19:00:00,263.59,267.74,263.03,265.52,1612791,0
2016-04-06,20:00:00,265.75,266.45,262.78,263.235,827395,0
2016-04-06,21:00:00,263.31,264.71,262,264.05,940410,0
2016-04-06,22:00:00,264.06,266.04,263.06,265.42,1298343,0
2016-04-07,16:00:00,266.45,269.34,262.11,265.19,1525178,0
2016-04-07,17:00:00,265.2,267.9,258.68,259.36,1972864,0
2016-04-07,18:00:00,259.485,261.68,257.05,259.79,995432,0
2016-04-07,19:00:00,259.75,260.16,258.35,259.5,434613,0
2016-04-07,20:00:00,259.42,261.12,257.411,257.55,537857,0
2016-04-07,21:00:00,257.49,258.75,254.51,255.03,803733,0
2016-04-07,22:00:00,255.065,257.43,255.01,257.2,1095643,0
2016-04-08,16:00:00,260.5,260.82,256.0101,259.29,862064,0
2016-04-08,17:00:00,259.29,260.56,256.68,259,901566,0
2016-04-08,18:00:00,258.86,260.45,258.05,258.46,612402,0
2016-04-08,19:00:00,258.38,258.4599,249.35,251.5525,1551903,0
2016-04-08,20:00:00,251.4201,251.79,248.63,250.15,693741,0
2016-04-08,21:00:00,250.168,251.1527,249.35,249.77,488323,0
2016-04-08,22:00:00,249.88,250.29,248.0201,250.07,995223,0
2016-04-11,16:00:00,251,252.1,245.3,250.4,994058,0
2016-04-11,17:00:00,250.4,258.99,250.27,256.52,2013895,0
2016-04-11,18:00:00,256.595,257.95,255.55,256.9,686728,0
2016-04-11,19:00:00,256.9,258.133,254.69,255.72,595381,0
2016-04-11,20:00:00,255.7,255.8,248.82,249.515,1926081,0
2016-04-11,21:00:00,249.4,252.32,247.785,251.99,844314,0
2016-04-11,22:00:00,252.045,252.25,249.54,249.92,788959,0
2016-04-12,16:00:00,249.5,251.8,247.214,249.715,816571,0
2016-04-12,17:00:00,249.6,250.93,246.02,248.7483,884172,0
2016-04-12,18:00:00,248.74,249.2,247.14,247.2,438453,0
2016-04-12,19:00:00,247.2,247.6799,245.4,245.4,394910,0
2016-04-12,20:00:00,245.48,246.52,243.63,246.5,692108,0
2016-04-12,21:00:00,246.5999,249.51,245.95,248.35,902172,0
2016-04-12,22:00:00,248.43,248.705,246.7501,247.82,751314,0
